,Country,State,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV
131,United States,California,Moreno Valley,92557,33.970661,-117.255039,Female,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334,Yes,1,82,5273
132,United States,California,Murrieta,92563,33.581045,-117.14719,Male,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131,Yes,1,88,3492
133,United States,California,Perris,92571,33.828289,-117.201666,Female,Yes,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929,Yes,1,99,4517
134,United States,California,Sun City,92586,33.707483,-117.200006,Female,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758,Yes,1,81,2115
135,United States,California,Sun City,92587,33.69887,-117.25071,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480,Yes,1,72,2568
136,United States,California,Irvine,92612,33.643095,-117.810896,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85,Yes,1,80,5679
137,United States,California,Lake Forest,92630,33.644849,-117.684254,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834,Yes,1,85,2966
138,United States,California,Huntington Beach,92646,33.666301,-117.969501,Male,No,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597,Yes,1,74,4856
139,United States,California,Huntington Beach,92648,33.679659,-118.016195,Male,No,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266,Yes,1,98,3364
140,United States,California,Newport Beach,92661,33.601309,-117.902304,Male,No,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596,Yes,1,92,5974
141,United States,California,Santa Ana,92701,33.748478,-117.858918,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527,Yes,1,72,2744
142,United States,California,Santa Ana,92707,33.714829,-117.872941,Male,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5614,Yes,1,67,5170
143,United States,California,Anaheim,92805,33.830209,-117.906099,Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,233,Yes,1,72,3535
144,United States,California,Anaheim,92806,33.83796,-117.870494,Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75,Yes,1,87,3244
145,United States,California,Anaheim,92807,33.848733,-117.788357,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346,Yes,1,74,5808
146,United States,California,Brea,92823,33.924143,-117.79387,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85,Yes,1,66,4880
147,United States,California,Norco,92860,33.925833,-117.559639,Female,No,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713,Yes,1,67,5670
148,United States,California,Yorba Linda,92887,33.884073,-117.732197,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786,Yes,1,91,4196
149,United States,California,Ventura,93001,34.360261,-119.306383,Male,No,Yes,No,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248,Yes,1,83,2573
150,United States,California,Ventura,93003,34.279221,-119.221437,Female,No,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,663,Yes,1,76,3983
151,United States,California,Port Hueneme,93041,34.110124,-119.100972,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,137,Yes,1,100,4479
152,United States,California,Summerland,93067,34.420998,-119.60137,Male,Yes,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547,Yes,1,96,5059
153,United States,California,Santa Barbara,93101,34.419203,-119.710008,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687,Yes,1,65,2728
154,United States,California,Santa Barbara,93110,34.437945,-119.77191,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985,Yes,1,89,5720
155,United States,California,Alpaugh,93201,35.869626,-119.498771,Male,Yes,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794,Yes,1,91,6268
156,United States,California,Armona,93202,36.315979,-119.710852,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855,Yes,1,75,3573
157,United States,California,Avenal,93204,35.916943,-120.129921,Female,No,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499,Yes,1,65,2152
158,United States,California,Bodfish,93205,35.523991,-118.400432,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89,Yes,1,99,4996
159,United States,California,Camp Nelson,93208,36.057458,-118.591951,Male,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899,Yes,1,84,5604
160,United States,California,Coalinga,93210,36.186867,-120.387793,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45,Yes,1,95,2295
161,United States,California,Delano,93215,35.772244,-119.209689,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161,Yes,1,80,2065
162,United States,California,Earlimart,93219,35.858054,-119.305858,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222,Yes,1,87,2876
163,United States,California,Exeter,93221,36.301689,-119.018233,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74,Yes,1,94,3860
164,United States,California,Fellows,93224,35.215731,-119.57013,Female,Yes,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164,Yes,1,83,5432
165,United States,California,Huron,93234,36.217864,-120.080117,Male,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35,Yes,1,68,2362
166,United States,California,Kernville,93238,35.852892,-118.397782,Female,No,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96,Yes,1,93,2038
167,United States,California,Lemon Cove,93244,36.462671,-118.997291,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145,Yes,1,80,2323
168,United States,California,Lindsay,93247,36.205465,-119.085807,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,191,Yes,1,78,2864
169,United States,California,Maricopa,93252,34.737031,-119.460557,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75,Yes,1,78,4838
170,United States,California,Onyx,93255,35.676978,-118.101378,Male,Yes,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550,Yes,1,90,5597
171,United States,California,Posey,93260,35.861928,-118.636698,Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62,Yes,1,65,3146
172,United States,California,Shafter,93263,35.490705,-119.286833,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80,Yes,1,88,2046
173,United States,California,Tipton,93272,36.047414,-119.344304,Male,Yes,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91,Yes,1,89,3475
174,United States,California,Wofford Heights,93285,35.690535,-118.552784,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270,Yes,1,69,4965
175,United States,California,Visalia,93292,36.37559,-119.211689,Male,No,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168,Yes,1,86,3273
176,United States,California,Bakersfield,93311,35.16207,-119.194488,Female,No,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015,Yes,1,85,4535
177,United States,California,San Luis Obispo,93405,35.236549,-120.727344,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19,Yes,1,66,3556
178,United States,California,Lompoc,93436,34.601055,-120.382917,Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381,Yes,1,74,5640
179,United States,California,Lompoc,93437,34.757477,-120.550507,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,141,Yes,1,67,2450
180,United States,California,Los Alamos,93440,34.758699,-120.275839,Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105,Yes,1,96,4333
181,United States,California,Oceano,93445,35.059695,-120.604741,Female,Yes,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2758,Yes,1,97,2482
182,United States,California,Pismo Beach,93449,35.165668,-120.655842,Female,No,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3941,Yes,1,73,5269
183,United States,California,Mojave,93501,35.097323,-118.171288,Male,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,1008,Yes,1,80,3658
184,United States,California,Johannesburg,93528,35.363339,-117.637641,Male,Yes,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1842,Yes,1,92,5444
185,United States,California,Keene,93531,35.214982,-118.59049,Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,1269,Yes,1,96,3579
186,United States,California,Lancaster,93535,34.712708,-117.889656,Female,No,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1907,Yes,1,82,3161
187,United States,California,Lancaster,93536,34.741406,-118.38111,Male,No,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,208,Yes,1,66,3038
188,United States,California,Palmdale,93552,34.557711,-118.029441,Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444,Yes,1,77,5264
189,United States,California,Pearblossom,93553,34.445239,-117.894868,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19,Yes,1,100,4248
190,United States,California,Randsburg,93554,35.405722,-117.773354,Female,No,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.9,454,Yes,1,79,4356
191,United States,California,Ridgecrest,93555,35.603913,-117.67828,Male,No,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,95.8,3036,Yes,1,76,4161
192,United States,California,Trona,93562,35.74837,-117.384948,Male,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.0,184,Yes,1,97,3051
193,United States,California,Palmdale,93591,34.598221,-117.79593,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.35,89,Yes,1,81,3478
194,United States,California,Bass Lake,93604,37.458367,-119.345011,Female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.2,52,Yes,1,71,4138
195,United States,California,Biola,93606,36.798882,-120.019511,Female,Yes,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,4874,Yes,1,81,2403
196,United States,California,Five Points,93624,36.397745,-120.119911,Male,No,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.75,6125,Yes,1,92,5016
197,United States,California,Friant,93626,37.027663,-119.69056,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1058,Yes,1,74,5184
198,United States,California,Kerman,93630,36.727418,-120.123526,Male,No,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,489,Yes,1,75,4694
199,United States,California,Madera,93637,36.902954,-120.194274,Male,No,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.3,4113,Yes,1,70,2576
200,United States,California,Madera,93638,37.004068,-119.930027,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69,Yes,1,76,3042
201,United States,California,Mendota,93640,36.687292,-120.437354,Male,No,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.25,6017,Yes,1,74,6105
202,United States,California,Miramonte,93641,36.696759,-119.024051,Male,No,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.0,7250,Yes,1,80,4544
203,United States,California,Orosi,93647,36.600185,-119.175655,Female,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.2,178,Yes,1,95,2969
204,United States,California,Fresno,93650,36.841655,-119.797113,Male,No,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.2,2317,Yes,1,89,4123
205,United States,California,San Joaquin,93660,36.600193,-120.153393,Female,No,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.45,1430,Yes,1,73,3696
206,United States,California,Selma,93662,36.545322,-119.642281,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,644,Yes,1,83,3265
207,United States,California,South Dos Palos,93665,36.959731,-120.653519,Male,No,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,90.95,5453,Yes,1,76,4111
208,United States,California,Tollhouse,93667,36.993666,-119.348267,Female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,108.55,5610,Yes,1,82,4274
209,United States,California,Squaw Valley,93675,36.719141,-119.202677,Female,Yes,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.85,292,Yes,1,72,5301
210,United States,California,Fresno,93703,36.768774,-119.762633,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.4,44,Yes,1,89,3522
211,United States,California,Fresno,93706,36.654614,-119.903674,Female,Yes,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.0,5509,Yes,1,83,5679
212,United States,California,Fresno,93711,36.833002,-119.82947,Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,229,Yes,1,94,2653
213,United States,California,Fresno,93721,36.732694,-119.783786,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.9,89,Yes,1,80,5951
214,United States,California,Big Sur,93920,36.092975,-121.549826,Female,No,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,6413,Yes,1,91,5600
215,United States,California,Carmel,93923,36.460611,-121.852507,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.8,50,Yes,1,85,3718
216,United States,California,Jolon,93928,35.930782,-121.189757,Male,Yes,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,1463,Yes,1,95,5849
217,United States,California,King City,93930,36.220761,-120.980777,Female,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,307,Yes,1,77,5861
218,United States,California,Lockwood,93932,35.989792,-121.055933,Male,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,2104,Yes,1,85,3665
219,United States,California,Marina,93933,36.689582,-121.758398,Male,No,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,319,Yes,1,86,3080
220,United States,California,Pebble Beach,93953,36.587497,-121.944815,Male,No,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,85.55,5084,Yes,1,80,6304
221,United States,California,Belmont,94002,37.509366,-122.306132,Female,No,No,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.8,3027,Yes,1,67,4941
222,United States,California,Daly City,94014,37.691561,-122.445202,Female,No,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,1582,Yes,1,84,2122
223,United States,California,Loma Mar,94021,37.266388,-122.26308,Male,No,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.1,1043,Yes,1,76,5803
224,United States,California,Los Altos,94024,37.352911,-122.093002,Female,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.9,497,Yes,1,97,3962
225,United States,California,Mountain View,94040,37.380662,-122.086022,Female,No,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.55,6215,Yes,1,79,5413
226,United States,California,Mountain View,94043,37.419725,-122.062947,Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.85,5017,Yes,1,100,5812
227,United States,California,Pescadero,94060,37.22565,-122.297533,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.6,24,Yes,1,76,5768
228,United States,California,San Bruno,94066,37.624436,-122.430661,Female,No,No,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.9,1120,Yes,1,71,5559
229,United States,California,South San Francisco,94080,37.654436,-122.426468,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.3,923,Yes,1,81,2954
230,United States,California,Sunnyvale,94086,37.378541,-122.020456,Male,No,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.85,1625,Yes,1,93,4940
231,United States,California,San Francisco,94102,37.7795,-122.419233,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,918,Yes,1,70,4038
232,United States,California,San Francisco,94108,37.791998,-122.408653,Male,Yes,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.85,688,Yes,1,99,3189
233,United States,California,San Francisco,94114,37.758085,-122.434801,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,73,Yes,1,94,4369
234,United States,California,San Francisco,94130,37.820894,-122.369725,Female,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.4,205,Yes,1,91,3501
235,United States,California,San Francisco,94131,37.746699,-122.442833,Female,No,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.15,952,Yes,1,79,4806
